index,REGIÃO,ESTADO,VALOR REVENDA (R$/L),DATA,ANO
23026,CENTRO OESTE,GOIAS,2.842,2012-03-21,2012
23034,NORDESTE,PERNAMBUCO,2.646,2012-03-21,2012
23035,NORDESTE,PIAUI,2.57,2012-03-21,2012
23036,NORDESTE,RIO GRANDE DO NORTE,2.696,2012-03-21,2012
23037,NORDESTE,SERGIPE,2.699,2012-03-21,2012
23038,NORTE,ACRE,3.123,2012-03-21,2012
23039,NORTE,AMAPA,2.701,2012-03-21,2012
23040,NORTE,AMAZONAS,2.89,2012-03-21,2012
23041,NORTE,PARA,2.834,2012-03-21,2012
23027,CENTRO OESTE,MATO GROSSO,2.986,2012-03-21,2012
23043,NORTE,RORAIMA,2.884,2012-03-21,2012
23044,NORTE,TOCANTINS,2.917,2012-03-21,2012
23042,NORTE,RONDONIA,2.953,2012-03-21,2012
23051,SUL,SANTA CATARINA,2.742,2012-03-21,2012
23025,CENTRO OESTE,DISTRITO FEDERAL,2.848,2012-03-21,2012
23031,NORDESTE,CEARA,2.771,2012-03-21,2012
23030,NORDESTE,BAHIA,2.756,2012-03-21,2012
23050,SUL,RIO GRANDE DO SUL,2.744,2012-03-21,2012
23049,SUL,PARANA,2.7,2012-03-21,2012
23047,SUDESTE,RIO DE JANEIRO,2.843,2012-03-21,2012
23048,SUDESTE,SAO PAULO,2.652,2012-03-21,2012
23045,SUDESTE,ESPIRITO SANTO,2.812,2012-03-21,2012
23046,SUDESTE,MINAS GERAIS,2.813,2012-03-21,2012
23074,SUDESTE,RIO DE JANEIRO,2.852,2012-03-28,2012
23071,NORTE,TOCANTINS,2.915,2012-03-28,2012
23072,SUDESTE,ESPIRITO SANTO,2.81,2012-03-28,2012
23070,NORTE,RORAIMA,2.877,2012-03-28,2012
23069,NORTE,RONDONIA,2.954,2012-03-28,2012
23073,SUDESTE,MINAS GERAIS,2.824,2012-03-28,2012
23068,NORTE,PARA,2.836,2012-03-28,2012
23075,SUDESTE,SAO PAULO,2.656,2012-03-28,2012
23077,SUL,RIO GRANDE DO SUL,2.729,2012-03-28,2012
23078,SUL,SANTA CATARINA,2.742,2012-03-28,2012
23067,NORTE,AMAZONAS,2.881,2012-03-28,2012
23076,SUL,PARANA,2.7,2012-03-28,2012
23066,NORTE,AMAPA,2.71,2012-03-28,2012
23063,NORDESTE,RIO GRANDE DO NORTE,2.694,2012-03-28,2012
23064,NORDESTE,SERGIPE,2.695,2012-03-28,2012
23052,CENTRO OESTE,DISTRITO FEDERAL,2.845,2012-03-28,2012
23053,CENTRO OESTE,GOIAS,2.809,2012-03-28,2012
23054,CENTRO OESTE,MATO GROSSO,2.97,2012-03-28,2012
23055,CENTRO OESTE,MATO GROSSO DO SUL,2.699,2012-03-28,2012
23056,NORDESTE,ALAGOAS,2.757,2012-03-28,2012
23057,NORDESTE,BAHIA,2.752,2012-03-28,2012
23058,NORDESTE,CEARA,2.732,2012-03-28,2012
23059,NORDESTE,MARANHAO,2.602,2012-03-28,2012
23060,NORDESTE,PARAIBA,2.596,2012-03-28,2012
23061,NORDESTE,PERNAMBUCO,2.74,2012-03-28,2012
23062,NORDESTE,PIAUI,2.555,2012-03-28,2012
23065,NORTE,ACRE,3.123,2012-03-28,2012
23105,SUL,SANTA CATARINA,2.725,2012-04-04,2012
23104,SUL,RIO GRANDE DO SUL,2.745,2012-04-04,2012
23103,SUL,PARANA,2.686,2012-04-04,2012
23102,SUDESTE,SAO PAULO,2.646,2012-04-04,2012
23101,SUDESTE,RIO DE JANEIRO,2.854,2012-04-04,2012
23079,CENTRO OESTE,DISTRITO FEDERAL,2.845,2012-04-04,2012
23080,CENTRO OESTE,GOIAS,2.81,2012-04-04,2012
23081,CENTRO OESTE,MATO GROSSO,2.984,2012-04-04,2012
23082,CENTRO OESTE,MATO GROSSO DO SUL,2.693,2012-04-04,2012
23083,NORDESTE,ALAGOAS,2.763,2012-04-04,2012
23084,NORDESTE,BAHIA,2.747,2012-04-04,2012
23085,NORDESTE,CEARA,2.737,2012-04-04,2012
23086,NORDESTE,MARANHAO,2.618,2012-04-04,2012
23087,NORDESTE,PARAIBA,2.567,2012-04-04,2012
23088,NORDESTE,PERNAMBUCO,2.758,2012-04-04,2012
23089,NORDESTE,PIAUI,2.559,2012-04-04,2012
23090,NORDESTE,RIO GRANDE DO NORTE,2.691,2012-04-04,2012
23091,NORDESTE,SERGIPE,2.696,2012-04-04,2012
23092,NORTE,ACRE,3.13,2012-04-04,2012
23094,NORTE,AMAZONAS,2.893,2012-04-04,2012
23095,NORTE,PARA,2.851,2012-04-04,2012
23096,NORTE,RONDONIA,2.943,2012-04-04,2012
23097,NORTE,RORAIMA,2.879,2012-04-04,2012
23098,NORTE,TOCANTINS,2.915,2012-04-04,2012
23099,SUDESTE,ESPIRITO SANTO,2.81,2012-04-04,2012
23100,SUDESTE,MINAS GERAIS,2.825,2012-04-04,2012
23093,NORTE,AMAPA,2.703,2012-04-04,2012
23116,NORDESTE,PIAUI,2.559,2012-04-11,2012
23106,CENTRO OESTE,DISTRITO FEDERAL,2.844,2012-04-11,2012
23107,CENTRO OESTE,GOIAS,2.79,2012-04-11,2012
23108,CENTRO OESTE,MATO GROSSO,2.99,2012-04-11,2012
23109,CENTRO OESTE,MATO GROSSO DO SUL,2.686,2012-04-11,2012
23110,NORDESTE,ALAGOAS,2.768,2012-04-11,2012
23111,NORDESTE,BAHIA,2.756,2012-04-11,2012
23112,NORDESTE,CEARA,2.729,2012-04-11,2012
23114,NORDESTE,PARAIBA,2.558,2012-04-11,2012
23113,NORDESTE,MARANHAO,2.648,2012-04-11,2012
23129,SUDESTE,SAO PAULO,2.648,2012-04-11,2012
23128,SUDESTE,RIO DE JANEIRO,2.855,2012-04-11,2012
23127,SUDESTE,MINAS GERAIS,2.823,2012-04-11,2012
23126,SUDESTE,ESPIRITO SANTO,2.804,2012-04-11,2012
23125,NORTE,TOCANTINS,2.914,2012-04-11,2012
23124,NORTE,RORAIMA,2.876,2012-04-11,2012
23123,NORTE,RONDONIA,2.95,2012-04-11,2012
23122,NORTE,PARA,2.86,2012-04-11,2012
23121,NORTE,AMAZONAS,2.889,2012-04-11,2012
23120,NORTE,AMAPA,2.698,2012-04-11,2012
23119,NORTE,ACRE,3.125,2012-04-11,2012
23118,NORDESTE,SERGIPE,2.698,2012-04-11,2012
23117,NORDESTE,RIO GRANDE DO NORTE,2.69,2012-04-11,2012
23130,SUL,PARANA,2.688,2012-04-11,2012
23131,SUL,RIO GRANDE DO SUL,2.743,2012-04-11,2012
23132,SUL,SANTA CATARINA,2.735,2012-04-11,2012
23115,NORDESTE,PERNAMBUCO,2.761,2012-04-11,2012
23149,NORTE,PARA,2.847,2012-04-18,2012
23148,NORTE,AMAZONAS,2.884,2012-04-18,2012
23147,NORTE,AMAPA,2.696,2012-04-18,2012
23146,NORTE,ACRE,3.13,2012-04-18,2012
23145,NORDESTE,SERGIPE,2.737,2012-04-18,2012
23144,NORDESTE,RIO GRANDE DO NORTE,2.689,2012-04-18,2012
23143,NORDESTE,PIAUI,2.562,2012-04-18,2012
23142,NORDESTE,PERNAMBUCO,2.759,2012-04-18,2012
23141,NORDESTE,PARAIBA,2.542,2012-04-18,2012
23140,NORDESTE,MARANHAO,2.66,2012-04-18,2012
23139,NORDESTE,CEARA,2.725,2012-04-18,2012
23137,NORDESTE,ALAGOAS,2.774,2012-04-18,2012
23136,CENTRO OESTE,MATO GROSSO DO SUL,2.695,2012-04-18,2012
23135,CENTRO OESTE,MATO GROSSO,2.971,2012-04-18,2012
23150,NORTE,RONDONIA,2.948,2012-04-18,2012
23134,CENTRO OESTE,GOIAS,2.788,2012-04-18,2012
23151,NORTE,RORAIMA,2.882,2012-04-18,2012
23153,SUDESTE,ESPIRITO SANTO,2.806,2012-04-18,2012
23159,SUL,SANTA CATARINA,2.71,2012-04-18,2012
23158,SUL,RIO GRANDE DO SUL,2.743,2012-04-18,2012
23157,SUL,PARANA,2.688,2012-04-18,2012
23156,SUDESTE,SAO PAULO,2.66,2012-04-18,2012
23155,SUDESTE,RIO DE JANEIRO,2.85,2012-04-18,2012
23154,SUDESTE,MINAS GERAIS,2.823,2012-04-18,2012
23152,NORTE,TOCANTINS,2.914,2012-04-18,2012
23133,CENTRO OESTE,DISTRITO FEDERAL,2.847,2012-04-18,2012
23138,NORDESTE,BAHIA,2.751,2012-04-18,2012
23184,SUL,PARANA,2.686,2012-04-25,2012
23183,SUDESTE,SAO PAULO,2.653,2012-04-25,2012
23182,SUDESTE,RIO DE JANEIRO,2.859,2012-04-25,2012
23181,SUDESTE,MINAS GERAIS,2.821,2012-04-25,2012
23180,SUDESTE,ESPIRITO SANTO,2.812,2012-04-25,2012
23179,NORTE,TOCANTINS,2.914,2012-04-25,2012
23185,SUL,RIO GRANDE DO SUL,2.737,2012-04-25,2012
23178,NORTE,RORAIMA,2.877,2012-04-25,2012
23176,NORTE,PARA,2.849,2012-04-25,2012
23175,NORTE,AMAZONAS,2.889,2012-04-25,2012
23174,NORTE,AMAPA,2.697,2012-04-25,2012
23173,NORTE,ACRE,3.121,2012-04-25,2012
23172,NORDESTE,SERGIPE,2.736,2012-04-25,2012
23171,NORDESTE,RIO GRANDE DO NORTE,2.69,2012-04-25,2012
23177,NORTE,RONDONIA,2.95,2012-04-25,2012
23186,SUL,SANTA CATARINA,2.724,2012-04-25,2012
23170,NORDESTE,PIAUI,2.57,2012-04-25,2012
23169,NORDESTE,PERNAMBUCO,2.761,2012-04-25,2012
23168,NORDESTE,PARAIBA,2.528,2012-04-25,2012
23167,NORDESTE,MARANHAO,2.661,2012-04-25,2012
23165,NORDESTE,BAHIA,2.748,2012-04-25,2012
23164,NORDESTE,ALAGOAS,2.789,2012-04-25,2012
23163,CENTRO OESTE,MATO GROSSO DO SUL,2.689,2012-04-25,2012
23162,CENTRO OESTE,MATO GROSSO,2.986,2012-04-25,2012
23161,CENTRO OESTE,GOIAS,2.763,2012-04-25,2012
23160,CENTRO OESTE,DISTRITO FEDERAL,2.845,2012-04-25,2012
23166,NORDESTE,CEARA,2.717,2012-04-25,2012
23196,NORDESTE,PERNAMBUCO,2.756,2012-05-02,2012
23197,NORDESTE,PIAUI,2.574,2012-05-02,2012
23198,NORDESTE,RIO GRANDE DO NORTE,2.704,2012-05-02,2012
23199,NORDESTE,SERGIPE,2.719,2012-05-02,2012
23200,NORTE,ACRE,3.129,2012-05-02,2012
23201,NORTE,AMAPA,2.697,2012-05-02,2012
23202,NORTE,AMAZONAS,2.887,2012-05-02,2012
23203,NORTE,PARA,2.854,2012-05-02,2012
23195,NORDESTE,PARAIBA,2.529,2012-05-02,2012
23204,NORTE,RONDONIA,2.946,2012-05-02,2012
23206,NORTE,TOCANTINS,2.909,2012-05-02,2012
23207,SUDESTE,ESPIRITO SANTO,2.868,2012-05-02,2012
23208,SUDESTE,MINAS GERAIS,2.816,2012-05-02,2012
23209,SUDESTE,RIO DE JANEIRO,2.858,2012-05-02,2012
23210,SUDESTE,SAO PAULO,2.636,2012-05-02,2012
23211,SUL,PARANA,2.689,2012-05-02,2012
23212,SUL,RIO GRANDE DO SUL,2.742,2012-05-02,2012
23213,SUL,SANTA CATARINA,2.724,2012-05-02,2012
23205,NORTE,RORAIMA,2.874,2012-05-02,2012
23194,NORDESTE,MARANHAO,2.652,2012-05-02,2012
23192,NORDESTE,BAHIA,2.766,2012-05-02,2012
23193,NORDESTE,CEARA,2.724,2012-05-02,2012
23187,CENTRO OESTE,DISTRITO FEDERAL,2.846,2012-05-02,2012
23188,CENTRO OESTE,GOIAS,2.771,2012-05-02,2012
23189,CENTRO OESTE,MATO GROSSO,2.978,2012-05-02,2012
23190,CENTRO OESTE,MATO GROSSO DO SUL,2.682,2012-05-02,2012
23191,NORDESTE,ALAGOAS,2.779,2012-05-02,2012
23237,SUDESTE,SAO PAULO,2.629,2012-05-09,2012
23238,SUL,PARANA,2.691,2012-05-09,2012
23239,SUL,RIO GRANDE DO SUL,2.765,2012-05-09,2012
23236,SUDESTE,RIO DE JANEIRO,2.856,2012-05-09,2012
23235,SUDESTE,MINAS GERAIS,2.808,2012-05-09,2012
23240,SUL,SANTA CATARINA,2.726,2012-05-09,2012
23224,NORDESTE,PIAUI,2.578,2012-05-09,2012
23218,NORDESTE,ALAGOAS,2.718,2012-05-09,2012
23219,NORDESTE,BAHIA,2.739,2012-05-09,2012
23220,NORDESTE,CEARA,2.725,2012-05-09,2012
23221,NORDESTE,MARANHAO,2.683,2012-05-09,2012
23222,NORDESTE,PARAIBA,2.531,2012-05-09,2012
23223,NORDESTE,PERNAMBUCO,2.758,2012-05-09,2012
23225,NORDESTE,RIO GRANDE DO NORTE,2.703,2012-05-09,2012
23226,NORDESTE,SERGIPE,2.717,2012-05-09,2012
23227,NORTE,ACRE,3.123,2012-05-09,2012
23228,NORTE,AMAPA,2.698,2012-05-09,2012
23229,NORTE,AMAZONAS,2.89,2012-05-09,2012
23215,CENTRO OESTE,GOIAS,2.76,2012-05-09,2012
23217,CENTRO OESTE,MATO GROSSO DO SUL,2.687,2012-05-09,2012
23214,CENTRO OESTE,DISTRITO FEDERAL,2.844,2012-05-09,2012
23233,NORTE,TOCANTINS,2.91,2012-05-09,2012
23234,SUDESTE,ESPIRITO SANTO,2.842,2012-05-09,2012
23216,CENTRO OESTE,MATO GROSSO,2.94,2012-05-09,2012
23231,NORTE,RONDONIA,2.949,2012-05-09,2012
23230,NORTE,PARA,2.852,2012-05-09,2012
23232,NORTE,RORAIMA,2.878,2012-05-09,2012
23250,NORDESTE,PERNAMBUCO,2.75,2012-05-16,2012
23251,NORDESTE,PIAUI,2.582,2012-05-16,2012
23252,NORDESTE,RIO GRANDE DO NORTE,2.721,2012-05-16,2012
23253,NORDESTE,SERGIPE,2.73,2012-05-16,2012
23254,NORTE,ACRE,3.125,2012-05-16,2012
23255,NORTE,AMAPA,2.693,2012-05-16,2012
23256,NORTE,AMAZONAS,2.889,2012-05-16,2012
23257,NORTE,PARA,2.848,2012-05-16,2012
23258,NORTE,RONDONIA,2.946,2012-05-16,2012
23259,NORTE,RORAIMA,2.873,2012-05-16,2012
23249,NORDESTE,PARAIBA,2.53,2012-05-16,2012
23260,NORTE,TOCANTINS,2.91,2012-05-16,2012
23262,SUDESTE,MINAS GERAIS,2.806,2012-05-16,2012
23263,SUDESTE,RIO DE JANEIRO,2.852,2012-05-16,2012
23264,SUDESTE,SAO PAULO,2.651,2012-05-16,2012
23265,SUL,PARANA,2.675,2012-05-16,2012
23266,SUL,RIO GRANDE DO SUL,2.768,2012-05-16,2012
23267,SUL,SANTA CATARINA,2.719,2012-05-16,2012
23261,SUDESTE,ESPIRITO SANTO,2.869,2012-05-16,2012
23248,NORDESTE,MARANHAO,2.687,2012-05-16,2012
23247,NORDESTE,CEARA,2.701,2012-05-16,2012
23246,NORDESTE,BAHIA,2.757,2012-05-16,2012
23241,CENTRO OESTE,DISTRITO FEDERAL,2.845,2012-05-16,2012
23242,CENTRO OESTE,GOIAS,2.763,2012-05-16,2012
23243,CENTRO OESTE,MATO GROSSO,2.939,2012-05-16,2012
23244,CENTRO OESTE,MATO GROSSO DO SUL,2.693,2012-05-16,2012
23245,NORDESTE,ALAGOAS,2.761,2012-05-16,2012
23287,NORTE,TOCANTINS,2.911,2012-05-23,2012
23286,NORTE,RORAIMA,2.879,2012-05-23,2012
23285,NORTE,RONDONIA,2.949,2012-05-23,2012
23288,SUDESTE,ESPIRITO SANTO,2.868,2012-05-23,2012
23284,NORTE,PARA,2.842,2012-05-23,2012
23282,NORTE,AMAPA,2.696,2012-05-23,2012
23281,NORTE,ACRE,3.122,2012-05-23,2012
23280,NORDESTE,SERGIPE,2.73,2012-05-23,2012
23279,NORDESTE,RIO GRANDE DO NORTE,2.71,2012-05-23,2012
23278,NORDESTE,PIAUI,2.591,2012-05-23,2012
23277,NORDESTE,PERNAMBUCO,2.748,2012-05-23,2012
23276,NORDESTE,PARAIBA,2.535,2012-05-23,2012
23283,NORTE,AMAZONAS,2.883,2012-05-23,2012
23289,SUDESTE,MINAS GERAIS,2.803,2012-05-23,2012
23291,SUDESTE,SAO PAULO,2.633,2012-05-23,2012
23275,NORDESTE,MARANHAO,2.685,2012-05-23,2012
23292,SUL,PARANA,2.667,2012-05-23,2012
23293,SUL,RIO GRANDE DO SUL,2.756,2012-05-23,2012
23294,SUL,SANTA CATARINA,2.721,2012-05-23,2012
23290,SUDESTE,RIO DE JANEIRO,2.861,2012-05-23,2012
23274,NORDESTE,CEARA,2.657,2012-05-23,2012
23272,NORDESTE,ALAGOAS,2.719,2012-05-23,2012
23273,NORDESTE,BAHIA,2.736,2012-05-23,2012
23271,CENTRO OESTE,MATO GROSSO DO SUL,2.803,2012-05-23,2012
23270,CENTRO OESTE,MATO GROSSO,2.932,2012-05-23,2012
23269,CENTRO OESTE,GOIAS,2.749,2012-05-23,2012
23268,CENTRO OESTE,DISTRITO FEDERAL,2.847,2012-05-23,2012
23308,NORTE,ACRE,3.133,2012-05-30,2012
23306,NORDESTE,RIO GRANDE DO NORTE,2.723,2012-05-30,2012
23307,NORDESTE,SERGIPE,2.764,2012-05-30,2012
23303,NORDESTE,PARAIBA,2.625,2012-05-30,2012
23305,NORDESTE,PIAUI,2.575,2012-05-30,2012
23304,NORDESTE,PERNAMBUCO,2.75,2012-05-30,2012
23302,NORDESTE,MARANHAO,2.672,2012-05-30,2012
23295,CENTRO OESTE,DISTRITO FEDERAL,2.845,2012-05-30,2012
23300,NORDESTE,BAHIA,2.744,2012-05-30,2012
23299,NORDESTE,ALAGOAS,2.706,2012-05-30,2012
23298,CENTRO OESTE,MATO GROSSO DO SUL,2.82,2012-05-30,2012
23297,CENTRO OESTE,MATO GROSSO,2.923,2012-05-30,2012
23296,CENTRO OESTE,GOIAS,2.748,2012-05-30,2012
23309,NORTE,AMAPA,2.699,2012-05-30,2012
23301,NORDESTE,CEARA,2.68,2012-05-30,2012
23310,NORTE,AMAZONAS,2.893,2012-05-30,2012
23312,NORTE,RONDONIA,2.945,2012-05-30,2012
23311,NORTE,PARA,2.852,2012-05-30,2012
23313,NORTE,RORAIMA,2.876,2012-05-30,2012
23314,NORTE,TOCANTINS,2.91,2012-05-30,2012
23315,SUDESTE,ESPIRITO SANTO,2.87,2012-05-30,2012
23316,SUDESTE,MINAS GERAIS,2.801,2012-05-30,2012
23317,SUDESTE,RIO DE JANEIRO,2.856,2012-05-30,2012
23318,SUDESTE,SAO PAULO,2.645,2012-05-30,2012
23319,SUL,PARANA,2.666,2012-05-30,2012
23320,SUL,RIO GRANDE DO SUL,2.731,2012-05-30,2012
23321,SUL,SANTA CATARINA,2.688,2012-05-30,2012
23336,NORTE,AMAPA,2.7,2012-06-06,2012
23338,NORTE,PARA,2.849,2012-06-06,2012
23339,NORTE,RONDONIA,2.947,2012-06-06,2012
23340,NORTE,RORAIMA,2.873,2012-06-06,2012
23341,NORTE,TOCANTINS,2.911,2012-06-06,2012
23342,SUDESTE,ESPIRITO SANTO,2.849,2012-06-06,2012
23343,SUDESTE,MINAS GERAIS,2.801,2012-06-06,2012
23344,SUDESTE,RIO DE JANEIRO,2.858,2012-06-06,2012
23345,SUDESTE,SAO PAULO,2.635,2012-06-06,2012
23346,SUL,PARANA,2.656,2012-06-06,2012
23347,SUL,RIO GRANDE DO SUL,2.733,2012-06-06,2012
23348,SUL,SANTA CATARINA,2.723,2012-06-06,2012
23337,NORTE,AMAZONAS,2.891,2012-06-06,2012
23334,NORDESTE,SERGIPE,2.764,2012-06-06,2012
23335,NORTE,ACRE,3.123,2012-06-06,2012
23322,CENTRO OESTE,DISTRITO FEDERAL,2.846,2012-06-06,2012
23323,CENTRO OESTE,GOIAS,2.745,2012-06-06,2012
23324,CENTRO OESTE,MATO GROSSO,2.978,2012-06-06,2012
23325,CENTRO OESTE,MATO GROSSO DO SUL,2.788,2012-06-06,2012
23326,NORDESTE,ALAGOAS,2.738,2012-06-06,2012
23327,NORDESTE,BAHIA,2.714,2012-06-06,2012
23328,NORDESTE,CEARA,2.651,2012-06-06,2012
23329,NORDESTE,MARANHAO,2.673,2012-06-06,2012
23330,NORDESTE,PARAIBA,2.645,2012-06-06,2012
23331,NORDESTE,PERNAMBUCO,2.757,2012-06-06,2012
23332,NORDESTE,PIAUI,2.57,2012-06-06,2012
23333,NORDESTE,RIO GRANDE DO NORTE,2.705,2012-06-06,2012
23359,NORDESTE,PIAUI,2.571,2012-06-13,2012
23358,NORDESTE,PERNAMBUCO,2.75,2012-06-13,2012
23357,NORDESTE,PARAIBA,2.645,2012-06-13,2012
23356,NORDESTE,MARANHAO,2.677,2012-06-13,2012
23355,NORDESTE,CEARA,2.645,2012-06-13,2012
23354,NORDESTE,BAHIA,2.725,2012-06-13,2012
23353,NORDESTE,ALAGOAS,2.749,2012-06-13,2012
23352,CENTRO OESTE,MATO GROSSO DO SUL,2.782,2012-06-13,2012
23351,CENTRO OESTE,MATO GROSSO,2.96,2012-06-13,2012
23349,CENTRO OESTE,DISTRITO FEDERAL,2.845,2012-06-13,2012
23360,NORDESTE,RIO GRANDE DO NORTE,2.717,2012-06-13,2012
23361,NORDESTE,SERGIPE,2.773,2012-06-13,2012
23363,NORTE,AMAPA,2.693,2012-06-13,2012
23375,SUL,SANTA CATARINA,2.725,2012-06-13,2012
23374,SUL,RIO GRANDE DO SUL,2.747,2012-06-13,2012
23373,SUL,PARANA,2.664,2012-06-13,2012
23372,SUDESTE,SAO PAULO,2.64,2012-06-13,2012
23371,SUDESTE,RIO DE JANEIRO,2.849,2012-06-13,2012
23370,SUDESTE,MINAS GERAIS,2.804,2012-06-13,2012
23369,SUDESTE,ESPIRITO SANTO,2.841,2012-06-13,2012
23368,NORTE,TOCANTINS,2.912,2012-06-13,2012
23367,NORTE,RORAIMA,2.878,2012-06-13,2012
23366,NORTE,RONDONIA,2.937,2012-06-13,2012
23365,NORTE,PARA,2.851,2012-06-13,2012
23364,NORTE,AMAZONAS,2.884,2012-06-13,2012
23362,NORTE,ACRE,3.131,2012-06-13,2012
23350,CENTRO OESTE,GOIAS,2.746,2012-06-13,2012
23399,SUDESTE,SAO PAULO,2.63,2012-06-20,2012
23400,SUL,PARANA,2.664,2012-06-20,2012
23386,NORDESTE,PIAUI,2.565,2012-06-20,2012
23396,SUDESTE,ESPIRITO SANTO,2.828,2012-06-20,2012
23395,NORTE,TOCANTINS,2.911,2012-06-20,2012
23394,NORTE,RORAIMA,2.877,2012-06-20,2012
23393,NORTE,RONDONIA,2.949,2012-06-20,2012
23392,NORTE,PARA,2.849,2012-06-20,2012
23391,NORTE,AMAZONAS,2.893,2012-06-20,2012
23390,NORTE,AMAPA,2.697,2012-06-20,2012
23389,NORTE,ACRE,3.126,2012-06-20,2012
23388,NORDESTE,SERGIPE,2.762,2012-06-20,2012
23387,NORDESTE,RIO GRANDE DO NORTE,2.706,2012-06-20,2012
23397,SUDESTE,MINAS GERAIS,2.816,2012-06-20,2012
23385,NORDESTE,PERNAMBUCO,2.748,2012-06-20,2012
23383,NORDESTE,MARANHAO,2.674,2012-06-20,2012
23382,NORDESTE,CEARA,2.617,2012-06-20,2012
23381,NORDESTE,BAHIA,2.674,2012-06-20,2012
23380,NORDESTE,ALAGOAS,2.718,2012-06-20,2012
23379,CENTRO OESTE,MATO GROSSO DO SUL,2.801,2012-06-20,2012
23378,CENTRO OESTE,MATO GROSSO,2.971,2012-06-20,2012
23377,CENTRO OESTE,GOIAS,2.742,2012-06-20,2012
23376,CENTRO OESTE,DISTRITO FEDERAL,2.846,2012-06-20,2012
23384,NORDESTE,PARAIBA,2.647,2012-06-20,2012
23398,SUDESTE,RIO DE JANEIRO,2.855,2012-06-20,2012
23401,SUL,RIO GRANDE DO SUL,2.738,2012-06-20,2012
23402,SUL,SANTA CATARINA,2.723,2012-06-20,2012
23429,SUL,SANTA CATARINA,2.697,2012-06-27,2012
23428,SUL,RIO GRANDE DO SUL,2.74,2012-06-27,2012
23403,CENTRO OESTE,DISTRITO FEDERAL,2.845,2012-06-27,2012
23404,CENTRO OESTE,GOIAS,2.733,2012-06-27,2012
23405,CENTRO OESTE,MATO GROSSO,2.974,2012-06-27,2012
23406,CENTRO OESTE,MATO GROSSO DO SUL,2.82,2012-06-27,2012
23407,NORDESTE,ALAGOAS,2.739,2012-06-27,2012
23408,NORDESTE,BAHIA,2.642,2012-06-27,2012
23409,NORDESTE,CEARA,2.626,2012-06-27,2012
23410,NORDESTE,MARANHAO,2.665,2012-06-27,2012
23411,NORDESTE,PARAIBA,2.645,2012-06-27,2012
23412,NORDESTE,PERNAMBUCO,2.746,2012-06-27,2012
23413,NORDESTE,PIAUI,2.564,2012-06-27,2012
23414,NORDESTE,RIO GRANDE DO NORTE,2.724,2012-06-27,2012
23415,NORDESTE,SERGIPE,2.769,2012-06-27,2012
23416,NORTE,ACRE,3.129,2012-06-27,2012
23417,NORTE,AMAPA,2.688,2012-06-27,2012
23418,NORTE,AMAZONAS,2.886,2012-06-27,2012
23419,NORTE,PARA,2.843,2012-06-27,2012
23420,NORTE,RONDONIA,2.949,2012-06-27,2012
23421,NORTE,RORAIMA,2.875,2012-06-27,2012
23422,NORTE,TOCANTINS,2.911,2012-06-27,2012
23423,SUDESTE,ESPIRITO SANTO,2.824,2012-06-27,2012
23424,SUDESTE,MINAS GERAIS,2.805,2012-06-27,2012
23425,SUDESTE,RIO DE JANEIRO,2.855,2012-06-27,2012
23426,SUDESTE,SAO PAULO,2.637,2012-06-27,2012
23427,SUL,PARANA,2.645,2012-06-27,2012
23431,CENTRO OESTE,GOIAS,2.739,2012-07-04,2012
23430,CENTRO OESTE,DISTRITO FEDERAL,2.846,2012-07-04,2012
23432,CENTRO OESTE,MATO GROSSO,2.977,2012-07-04,2012
23433,CENTRO OESTE,MATO GROSSO DO SUL,2.831,2012-07-04,2012
23435,NORDESTE,BAHIA,2.65,2012-07-04,2012
23434,NORDESTE,ALAGOAS,2.741,2012-07-04,2012
23436,NORDESTE,CEARA,2.63,2012-07-04,2012
23437,NORDESTE,MARANHAO,2.66,2012-07-04,2012
23438,NORDESTE,PARAIBA,2.647,2012-07-04,2012
23439,NORDESTE,PERNAMBUCO,2.749,2012-07-04,2012
23440,NORDESTE,PIAUI,2.558,2012-07-04,2012
23441,NORDESTE,RIO GRANDE DO NORTE,2.7,2012-07-04,2012
23442,NORDESTE,SERGIPE,2.76,2012-07-04,2012
23443,NORTE,ACRE,3.127,2012-07-04,2012
23444,NORTE,AMAPA,2.697,2012-07-04,2012
23445,NORTE,AMAZONAS,2.89,2012-07-04,2012
23446,NORTE,PARA,2.845,2012-07-04,2012
23447,NORTE,RONDONIA,2.947,2012-07-04,2012
23449,NORTE,TOCANTINS,2.911,2012-07-04,2012
23448,NORTE,RORAIMA,2.875,2012-07-04,2012
23456,SUL,SANTA CATARINA,2.707,2012-07-04,2012
23454,SUL,PARANA,2.65,2012-07-04,2012
23453,SUDESTE,SAO PAULO,2.624,2012-07-04,2012
23450,SUDESTE,ESPIRITO SANTO,2.824,2012-07-04,2012
23451,SUDESTE,MINAS GERAIS,2.806,2012-07-04,2012
23452,SUDESTE,RIO DE JANEIRO,2.851,2012-07-04,2012
23455,SUL,RIO GRANDE DO SUL,2.762,2012-07-04,2012
23478,SUDESTE,MINAS GERAIS,2.798,2012-07-11,2012
23457,CENTRO OESTE,DISTRITO FEDERAL,2.845,2012-07-11,2012
23458,CENTRO OESTE,GOIAS,2.749,2012-07-11,2012
23459,CENTRO OESTE,MATO GROSSO,2.971,2012-07-11,2012
23460,CENTRO OESTE,MATO GROSSO DO SUL,2.841,2012-07-11,2012
23461,NORDESTE,ALAGOAS,2.749,2012-07-11,2012
